npz_path,clip_id,source_amass,start_s,end_s,duration_s,caption_1,caption_2,caption_3,caption_4,all_captions,caption_1_hi,caption_1_bn,caption_1_ta,caption_2_hi,caption_2_bn,caption_2_ta,caption_3_hi,caption_3_bn,caption_3_ta,caption_4_hi,caption_4_bn,caption_4_ta,caption_1_te,caption_2_te,caption_3_te,caption_4_te,subset,super_group,split
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C62%5C62_21_poses_keypoints_retargeted.npz,6037,CMU/62/62_21_poses.npz,1.35,11.35,10.0,a Robot picks something up and then manipulates it with his hands.,the Robot is coiling a rope,moving hands while standing still.,,a Robot picks something up and then manipulates it with his hands. | the Robot is coiling a rope | moving hands while standing still.,एक रोबोट किसी चीज़ को उठाता है और फिर अपने हाथों से उसमें हेरफेर करता है।,একটি রোবট কিছু বাছাই করে এবং তারপরে এটি তার হাত দিয়ে চালায়।,"ஒரு ரோபோ எதையாவது எடுத்து, பின்னர் அதை தனது கைகளால் கையாளுகிறது.",रोबोट एक रस्सी को लपेट रहा है,রোবট একটি দড়ি কুণ্ডলী করছে,ரோபோ ஒரு கயிற்றை சுருட்டுகிறது,स्थिर खड़े रहते हुए हाथ हिलाना।,স্থির থাকা অবস্থায় হাত নাড়াচ্ছে।,அசையாமல் கைகளை அசைப்பது.,,,,"ఒక రోబోట్ దేన్నో ఎంచుకొని, దానిని తన చేతులతో తారుమారు చేస్తుంది.",రోబోట్ తాడును చుట్టుకుంటోంది,నిశ్చలంగా నిలబడి చేతులు కదిలించడం.,,CMU,clip::11344,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C62%5C62_21_poses_keypoints_retargeted.npz,12871,CMU/62/62_21_poses.npz,31.3,41.3,10.0,"a Robot seems to be holding something in his left hand and uses his right hand to run along the length of it, and does this several times.",a Robot is handing a object with both hands.,a Robot clumsily coiling a rope into their left hand.,,"a Robot seems to be holding something in his left hand and uses his right hand to run along the length of it, and does this several times. | a Robot is handing a object with both hands. | a Robot clumsily coiling a rope into their left hand.","ऐसा प्रतीत होता है कि एक रोबोट अपने बाएं हाथ में कुछ पकड़े हुए है और अपने दाहिने हाथ का उपयोग करके उसकी लंबाई के साथ दौड़ता है, और ऐसा कई बार करता है।",একটি রোবট তার বাম হাতে কিছু ধরেছে বলে মনে হচ্ছে এবং তার ডান হাতটি এটির দৈর্ঘ্য বরাবর চালানোর জন্য ব্যবহার করে এবং এটি বেশ কয়েকবার করে।,"ஒரு ரோபோ தனது இடது கையில் எதையோ வைத்திருப்பது போல் தெரிகிறது மற்றும் வலது கையைப் பயன்படுத்தி அதன் நீளத்தில் ஓடுகிறது, மேலும் இது பல முறை செய்கிறது.",एक रोबोट किसी वस्तु को दोनों हाथों से पकड़ रहा है।,একটি রোবট উভয় হাতে একটি বস্তু হস্তান্তর করছে।,ஒரு ரோபோ இரண்டு கைகளாலும் ஒரு பொருளைக் கொடுக்கிறது.,एक रोबोट अनाड़ी ढंग से अपने बाएँ हाथ में रस्सी लपेट रहा है।,একটি রোবট আনাড়িভাবে তাদের বাম হাতে একটি দড়ি কুণ্ডলী করছে।,ஒரு ரோபோ அவர்களின் இடது கையில் கயிற்றை விகாரமாகச் சுருட்டுகிறது.,,,,"ఒక రోబోట్ తన ఎడమచేతిలో ఏదో పట్టుకుని, కుడిచేతిని దాని పొడవున పరిగెత్తడానికి ఉపయోగిస్తుంది మరియు దీన్ని చాలాసార్లు చేస్తుంది.",ఒక రోబోట్ రెండు చేతులతో ఒక వస్తువును అందజేస్తోంది.,ఒక రోబోట్ వికృతంగా వారి ఎడమ చేతికి తాడును చుట్టుకుంటుంది.,,CMU,clip::11344,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C80%5C80_36_poses_keypoints_retargeted.npz,6040,CMU/80/80_36_poses.npz,17.8,27.8,10.0,this Robot has arms raised as if to play a violin.,"Robot standing with feed shoulder length apart, moving their right hand over their half-way extended left arm.",Robot is playing a violin.,,"this Robot has arms raised as if to play a violin. | Robot standing with feed shoulder length apart, moving their right hand over their half-way extended left arm. | Robot is playing a violin.",इस रोबोट के हाथ ऐसे उठे हुए हैं जैसे कि वह वायलिन बजा रहा हो।,এই রোবটের হাত আছে যেন বেহালা বাজানো যায়।,இந்த ரோபோ வயலின் வாசிப்பது போல் கைகளை உயர்த்தியுள்ளது.,"रोबोट फ़ीड कंधे की लंबाई अलग करके खड़ा है, अपने दाहिने हाथ को अपनी आधी फैली हुई बाईं भुजा के ऊपर ले जा रहा है।","রোবট ফিড কাঁধের দৈর্ঘ্য আলাদা করে দাঁড়িয়ে আছে, তাদের ডান হাত তাদের অর্ধ-পথ প্রসারিত বাম হাতের উপর নিয়ে যাচ্ছে।","ரோபோ ஃபீட் தோள்பட்டை நீளத்தைத் தவிர்த்து, வலது கையை பாதியாக நீட்டிய இடது கையின் மேல் நகர்த்துகிறது.",रोबोट वायलिन बजा रहा है.,রোবট বেহালা বাজাচ্ছে।,ரோபோ வயலின் வாசிக்கிறது.,,,,ఈ రోబోట్ వయోలిన్ వాయించేలా చేతులు పైకెత్తింది.,"రోబోట్ ఫీడ్ భుజం పొడవు వేరుగా నిలబడి, వారి కుడి చేతిని సగం-మార్గం విస్తరించిన ఎడమ చేయిపైకి కదుపుతోంది.",రోబో వయోలిన్ ప్లే చేస్తోంది.,,CMU,clip::12479,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C80%5C80_36_poses_keypoints_retargeted.npz,13652,CMU/80/80_36_poses.npz,1.4,11.4,10.0,"a Robot holds the violin with left hand, and plays with the right hand","a Robot plays the violin, holding it with their left hand and strumming it with their right hand.",the Robot is playing the violin with both of his hands,,"a Robot holds the violin with left hand, and plays with the right hand | a Robot plays the violin, holding it with their left hand and strumming it with their right hand. | the Robot is playing the violin with both of his hands",रोबोट बाएं हाथ से वायलिन पकड़ता है और दाहिने हाथ से बजाता है,"একটি রোবট বাম হাতে বেহালা ধরে, এবং ডান হাতে বাজায়","ஒரு ரோபோ இடது கையால் வயலினைப் பிடித்து, வலது கையால் விளையாடுகிறது","एक रोबोट वायलिन बजाता है, उसे अपने बाएं हाथ से पकड़ता है और अपने दाहिने हाथ से बजाता है।","একটি রোবট বেহালা বাজায়, এটি তাদের বাম হাতে ধরে এবং তাদের ডান হাত দিয়ে এটিকে ঝাঁকুনি দেয়।","ஒரு ரோபோ வயலின் வாசிக்கிறது, அதைத் தங்கள் இடது கையால் பிடித்து வலது கையால் முணுமுணுக்கிறது.",रोबोट अपने दोनों हाथों से वायलिन बजा रहा है,রোবট তার দুই হাতে বেহালা বাজাচ্ছে,ரோபோ தனது இரு கைகளாலும் வயலின் வாசிக்கிறது,,,,"ఒక రోబోట్ ఎడమ చేతితో వయోలిన్ పట్టుకుని, కుడిచేత్తో వాయిస్తుంది","ఒక రోబోట్ వయోలిన్ వాయిస్తూ, దానిని ఎడమ చేతితో పట్టుకుని, కుడిచేత్తో వాయిస్తుంది.",రోబోట్ తన రెండు చేతులతో వయోలిన్ వాయిస్తూ ఉంది,,CMU,clip::12479,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/KIT/_D%3A%5CHumanML3d%5Camass_data%5CKIT%5C572%5Cstir_right15_poses_keypoints_retargeted.npz,6047,KIT/572/stir_right15_poses.npz,0.0,9.95,9.95,a Robot is stirring something with his right hand.,a Robot stirs an object with their right hand.,a Robot moves around his right arm.,,a Robot is stirring something with his right hand. | a Robot stirs an object with their right hand. | a Robot moves around his right arm.,एक रोबोट अपने दाहिने हाथ से कुछ हिला रहा है।,একটি রোবট তার ডান হাত দিয়ে কিছু নাড়াচ্ছে।,ஒரு ரோபோ தனது வலது கையால் எதையோ கிளறிக் கொண்டிருக்கிறது.,एक रोबोट अपने दाहिने हाथ से किसी वस्तु को हिलाता है।,একটি রোবট তাদের ডান হাত দিয়ে একটি বস্তুকে নাড়া দেয়।,ஒரு ரோபோ தனது வலது கையால் ஒரு பொருளை அசைக்கிறது.,एक रोबोट उसकी दाहिनी बांह के चारों ओर घूमता है।,একটি রোবট তার ডান হাতের চারপাশে ঘুরছে।,ஒரு ரோபோ தனது வலது கையை சுற்றி நகர்கிறது.,,,,ఒక రోబోట్ తన కుడి చేతితో ఏదో కదిలిస్తోంది.,ఒక రోబోట్ తమ కుడి చేతితో ఒక వస్తువును కదిలిస్తుంది.,ఒక రోబోట్ అతని కుడి చేయి చుట్టూ తిరుగుతుంది.,,KIT,clip::11503,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C28%5C28_01_poses_keypoints_retargeted.npz,6056,CMU/28/28_01_poses.npz,17.35,26.1,8.75,"a Robot holds their hands out in front of them, pushes their hands forward, then signals their right hand in a half circle before crossing their arms.",Robot holds arms up then brings both arms together then extends arms out in front then back to arms by sides,a Robot has his hands up then brings them down,,"a Robot holds their hands out in front of them, pushes their hands forward, then signals their right hand in a half circle before crossing their arms. | Robot holds arms up then brings both arms together then extends arms out in front then back to arms by sides | a Robot has his hands up then brings them down","एक रोबोट उनके हाथों को उनके सामने रखता है, उनके हाथों को आगे की ओर धकेलता है, फिर उनकी बाहों को पार करने से पहले उनके दाहिने हाथ को आधे घेरे में संकेत देता है।","একটি রোবট তাদের সামনে তাদের হাত ধরে রাখে, তাদের হাত এগিয়ে দেয়, তারপর তাদের বাহু অতিক্রম করার আগে তাদের ডান হাতটি অর্ধ বৃত্তে সংকেত দেয়।","ஒரு ரோபோ அவர்களின் கைகளை அவர்களுக்கு முன்னால் நீட்டி, அவர்களின் கைகளை முன்னோக்கி தள்ளுகிறது, பின்னர் அவர்களின் கைகளை கடப்பதற்கு முன் ஒரு அரை வட்டத்தில் அவர்களின் வலது கையை சமிக்ஞை செய்கிறது.","रोबोट बाहों को ऊपर उठाता है, फिर दोनों भुजाओं को एक साथ लाता है, फिर भुजाओं को सामने की ओर फैलाता है और फिर पीछे की ओर भुजाओं तक फैलाता है",রোবট বাহু ধরে রাখে তারপর উভয় বাহু একসাথে নিয়ে আসে তারপর বাহু সামনের দিকে প্রসারিত করে তারপর আবার বাহুতে পাশ দিয়ে,"ரோபோ கைகளை உயர்த்தி இரு கைகளையும் ஒன்றாகக் கொண்டுவருகிறது, பின்னர் கைகளை முன்னோக்கி நீட்டுகிறது, பின்னர் பக்கவாட்டாக கைகளை நோக்கி திரும்புகிறது",एक रोबोट अपने हाथ ऊपर करता है और फिर उन्हें नीचे लाता है,একটি রোবট তার হাত উপরে রাখে তারপর তাদের নিচে নিয়ে আসে,ஒரு ரோபோ தனது கைகளை மேலே கொண்டு வந்து கீழே கொண்டு வருகிறது,,,,"ఒక రోబోట్ వారి చేతులను వారి ముందు ఉంచి, వారి చేతులను ముందుకు నెట్టి, ఆపై వారి చేతులు దాటే ముందు వారి కుడి చేతిని సగం సర్కిల్‌లో సూచిస్తుంది.","రోబోట్ చేతులను పైకి పట్టుకుని రెండు చేతులను ఒకచోట చేర్చి, ఆయుధాలను ముందుకి చాచి ఆ తర్వాత చేతులకు పక్కల వైపుకు తిప్పుతుంది",ఒక రోబోట్ తన చేతులను పైకి లేపి వాటిని కిందకు తీసుకువస్తుంది,,CMU,clip::6827,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C28%5C28_01_poses_keypoints_retargeted.npz,10089,CMU/28/28_01_poses.npz,1.25,11.25,10.0,"a Robot spins their hand in a circle, pretends to type, the taps with their right hand twice.","a Robot is standing and showing descriptive hand motions used by basketball referees to represent fouls of traveling, double dribble and carrying.",a Robot was trying to signal basketball,,"a Robot spins their hand in a circle, pretends to type, the taps with their right hand twice. | a Robot is standing and showing descriptive hand motions used by basketball referees to represent fouls of traveling, double dribble and carrying. | a Robot was trying to signal basketball","एक रोबोट अपना हाथ एक गोले में घुमाता है, टाइप करने का नाटक करता है, अपने दाहिने हाथ से दो बार टैप करता है।","একটি রোবট একটি বৃত্তে তাদের হাত ঘোরায়, টাইপ করার ভান করে, তাদের ডান হাত দিয়ে দুবার ট্যাপ করে।","ஒரு ரோபோ தங்கள் கையை ஒரு வட்டத்தில் சுழற்றுகிறது, தட்டச்சு செய்வது போல் நடித்து, வலது கையால் இரண்டு முறை தட்டுகிறது.","एक रोबोट खड़ा है और बास्केटबॉल रेफरी द्वारा यात्रा, डबल ड्रिबल और ले जाने की बेईमानी को दर्शाने के लिए उपयोग किए जाने वाले वर्णनात्मक हाथ की गति दिखा रहा है।","একটি রোবট দাঁড়িয়ে আছে এবং বাস্কেটবল রেফারিদের দ্বারা ভ্রমণ, ডবল ড্রিবল এবং বহনের ফাউলগুলি উপস্থাপন করতে ব্যবহৃত বর্ণনামূলক হাতের গতি দেখাচ্ছে।","ஒரு ரோபோ நின்று, கூடைப்பந்து நடுவர்களால் பயன்படுத்தப்படும் விளக்கமான கை அசைவுகளைக் காட்டுகிறது.",एक रोबोट बास्केटबॉल का संकेत देने का प्रयास कर रहा था,একটি রোবট বাস্কেটবলকে সংকেত দেওয়ার চেষ্টা করছিল,ஒரு ரோபோ கூடைப்பந்து சமிக்ஞை செய்ய முயன்றது,,,,"ఒక రోబోట్ వారి చేతిని వృత్తాకారంలో తిప్పుతుంది, టైప్ చేస్తున్నట్లు నటిస్తుంది, వారి కుడి చేతితో రెండుసార్లు నొక్కుతుంది.","ఒక రోబోట్ నిలబడి, బాస్కెట్‌బాల్ రిఫరీలు ప్రయాణించడం, డబుల్ డ్రిబుల్ మరియు మోసుకెళ్లడం వంటి తప్పులను సూచించడానికి ఉపయోగించే వివరణాత్మక చేతి కదలికలను చూపుతోంది.",ఒక రోబోట్ బాస్కెట్‌బాల్‌ను సూచించడానికి ప్రయత్నిస్తోంది,,CMU,clip::6827,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/KIT/_D%3A%5CHumanML3d%5Camass_data%5CKIT%5C425%5Cbend_left02_poses_keypoints_retargeted.npz,6057,KIT/425/bend_left02_poses.npz,0.0,4.5,4.5,a Robot strides quickly from one side to the other,the Robot walks in a path that curves to their left.,a Robot walks briskly forward in an curved line,,a Robot strides quickly from one side to the other | the Robot walks in a path that curves to their left. | a Robot walks briskly forward in an curved line,एक रोबोट तेजी से एक तरफ से दूसरी तरफ जाता है,একটি রোবট দ্রুত এক পাশ থেকে অন্য দিকে এগিয়ে যায়,ஒரு ரோபோ ஒரு பக்கத்திலிருந்து மறுபுறம் வேகமாக முன்னேறுகிறது,रोबोट उस रास्ते पर चलता है जो उनके बायीं ओर मुड़ता है।,রোবটটি তাদের বাম দিকে বাঁকানো পথে হাঁটে।,ரோபோ அவர்களின் இடது பக்கம் வளைந்த பாதையில் செல்கிறது.,एक रोबोट एक घुमावदार रेखा में तेजी से आगे बढ़ता है,একটি রোবট একটি বাঁকা লাইনে দ্রুত এগিয়ে চলেছে,ஒரு ரோபோ வளைந்த கோட்டில் விறுவிறுப்பாக முன்னோக்கி செல்கிறது,,,,ఒక రోబోట్ ఒక వైపు నుండి మరొక వైపుకు వేగంగా దూసుకుపోతుంది,రోబోట్ వారి ఎడమవైపుకి వంగి ఉండే మార్గంలో నడుస్తుంది.,ఒక రోబోట్ వక్ర రేఖలో వేగంగా ముందుకు నడుస్తుంది,,KIT,clip::6828,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/BMLmovi/_D%3A%5CHumanML3d%5Camass_data%5CBMLmovi%5CSubject_2_F_MoSh%5CSubject_2_F_17_poses_keypoints_retargeted.npz,6074,BMLmovi/Subject_2_F_MoSh/Subject_2_F_17_poses.npz,0.0,4.55,4.55,a Robot gets on hands and knees and crawls forwards.,the Robot is crawling on his knees.,a Robot crouches down and crawls on his hands and knees.,,a Robot gets on hands and knees and crawls forwards. | the Robot is crawling on his knees. | a Robot crouches down and crawls on his hands and knees.,एक रोबोट हाथों और घुटनों के बल खड़ा हो जाता है और आगे की ओर रेंगता है।,একটি রোবট হাত এবং হাঁটুতে উঠে সামনের দিকে হামাগুড়ি দেয়।,ஒரு ரோபோ கைகள் மற்றும் முழங்கால்களில் ஏறி முன்னோக்கி ஊர்ந்து செல்கிறது.,रोबोट घुटनों के बल रेंग रहा है।,রোবট তার হাঁটুতে হামাগুড়ি দিচ্ছে।,ரோபோ முழங்காலில் ஊர்ந்து செல்கிறது.,एक रोबोट नीचे झुकता है और अपने हाथों और घुटनों के बल रेंगता है।,একটি রোবট ক্রুচ করে তার হাত এবং হাঁটুতে হামাগুড়ি দিচ্ছে।,ஒரு ரோபோ குனிந்து தன் கைகள் மற்றும் முழங்கால்களில் ஊர்ந்து செல்கிறது.,,,,ఒక రోబోట్ చేతులు మరియు మోకాళ్లపైకి వచ్చి ముందుకు క్రాల్ చేస్తుంది.,రోబోట్ తన మోకాళ్లపై క్రాల్ చేస్తోంది.,ఒక రోబోట్ కిందకి వంగి తన చేతులు మరియు మోకాళ్లపై క్రాల్ చేస్తుంది.,,BMLmovi,clip::6843,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C29%5C29_17_poses_keypoints_retargeted.npz,6092,CMU/29/29_17_poses.npz,21.85,31.85,10.0,the Robot playfully moves their hands around as if mimicking a dog.,a Robot puts their arms out in front of them and dances.,a Robot turns from side to side with their hands held and then swings them,,the Robot playfully moves their hands around as if mimicking a dog. | a Robot puts their arms out in front of them and dances. | a Robot turns from side to side with their hands held and then swings them,रोबोट अपने हाथों को चंचलतापूर्वक इधर-उधर घुमाता है मानो किसी कुत्ते की नकल कर रहा हो।,রোবট খেলাধুলা করে তাদের হাত ঘুরে বেড়ায় যেন কুকুরের নকল করছে।,ரோபோ விளையாட்டாக தங்கள் கைகளை நாயைப் போல் நகர்த்துகிறது.,एक रोबोट उनके सामने अपनी बाहें फैलाकर नृत्य करता है।,একটি রোবট তাদের সামনে তাদের অস্ত্র রাখে এবং নাচছে।,ஒரு ரோபோ அவர்களின் கைகளை அவர்களுக்கு முன்னால் வைத்து நடனமாடுகிறது.,एक रोबोट उनके हाथों को पकड़कर एक तरफ से दूसरी तरफ घुमाता है और फिर उन्हें घुमाता है,একটি রোবট তাদের হাত ধরে এদিক-ওদিক ঘোরে এবং তারপরে তাদের দোল দেয়,ஒரு ரோபோ தனது கைகளைப் பிடித்துக் கொண்டு பக்கத்திலிருந்து பக்கமாகத் திரும்புகிறது,,,,రోబోట్ కుక్కను అనుకరిస్తున్నట్లుగా వారి చేతులను సరదాగా కదిలిస్తుంది.,ఒక రోబోట్ వారి ముందు చేతులు వేసి నృత్యం చేస్తుంది.,ఒక రోబోట్ తమ చేతులతో పక్క నుండి పక్కకు తిరుగుతుంది మరియు వాటిని స్వింగ్ చేస్తుంది,,CMU,clip::6870,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C29%5C29_17_poses_keypoints_retargeted.npz,6323,CMU/29/29_17_poses.npz,0.15,10.15,10.0,"a Robot stands in one spot, bounces their upper body, and pretends to walk with their hands",a Robot shifts their partially lifted arms around before gesturing to stuff something inside of something.,a Robot is acting as if Robot are an animal.,,"a Robot stands in one spot, bounces their upper body, and pretends to walk with their hands | a Robot shifts their partially lifted arms around before gesturing to stuff something inside of something. | a Robot is acting as if Robot are an animal.","एक रोबोट एक स्थान पर खड़ा होता है, अपने ऊपरी शरीर को उछालता है, और अपने हाथों से चलने का नाटक करता है","একটি রোবট এক জায়গায় দাঁড়িয়ে, তাদের শরীরের উপরের অংশ বাউন্স করে, এবং তাদের হাত দিয়ে হাঁটার ভান করে","ஒரு ரோபோ ஒரு இடத்தில் நின்று, அவர்களின் மேல் உடலைத் துள்ளுகிறது, மேலும் தங்கள் கைகளால் நடப்பது போல் பாசாங்கு செய்கிறது",एक रोबोट किसी चीज़ के अंदर कुछ भरने का इशारा करने से पहले अपनी आंशिक रूप से उठी हुई भुजाओं को इधर-उधर घुमाता है।,একটি রোবট তাদের আংশিক উত্তোলিত বাহুগুলিকে আশেপাশে নাড়াচাড়া করে কোনো কিছুর ভিতরে কিছু রাখার ইঙ্গিত করার আগে।,"ஒரு ரோபோ, ஏதோ ஒன்றின் உள்ளே எதையாவது திணிக்கும்படி சைகை செய்வதற்கு முன், பகுதியளவு தூக்கிய கைகளை சுற்றி நகர்த்துகிறது.",एक रोबोट ऐसा व्यवहार कर रहा है मानो रोबोट कोई जानवर हो।,একটি রোবট এমনভাবে কাজ করছে যেন রোবট একটি প্রাণী।,ஒரு ரோபோ ரோபோ ஒரு விலங்கு போல் செயல்படுகிறது.,,,,"ఒక రోబోట్ ఒక ప్రదేశంలో నిలబడి, వారి పైభాగాన్ని ఎగరవేస్తుంది మరియు వారి చేతులతో నడుస్తున్నట్లు నటిస్తుంది",ఒక రోబోట్ తమ పాక్షికంగా పైకి లేచిన చేతులను ఏదో ఒకదానిలో ఏదో నింపమని సైగ చేసే ముందు చుట్టూ తిప్పుతుంది.,ఒక రోబోట్ రోబోట్ జంతువుగా వ్యవహరిస్తోంది.,,CMU,clip::6870,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/KIT/_D%3A%5CHumanML3d%5Camass_data%5CKIT%5C3%5Cgolf_putting03_poses_keypoints_retargeted.npz,6110,KIT/3/golf_putting03_poses.npz,0.0,4.65,4.65,a Robot swings a golf club.,a Robot hits a golf ball.,"a Robot makes the motion of a golfer, pretending to hit a ball with a golf club.",,"a Robot swings a golf club. | a Robot hits a golf ball. | a Robot makes the motion of a golfer, pretending to hit a ball with a golf club.",एक रोबोट गोल्फ़ क्लब घुमाता है।,একটি রোবট একটি গল্ফ ক্লাব দোল.,ஒரு ரோபோ கோல்ஃப் கிளப்பை ஆடுகிறது.,एक रोबोट गोल्फ की गेंद को मारता है।,একটি রোবট একটি গলফ বল আঘাত.,ஒரு ரோபோ கோல்ஃப் பந்தை அடிக்கிறது.,"एक रोबोट एक गोल्फ क्लब से गेंद को हिट करने का नाटक करते हुए, एक गोल्फ खिलाड़ी की तरह हरकत करता है।",একটি রোবট একটি গল্ফ ক্লাবের সাথে একটি বল আঘাত করার ভান করে গলফারের গতি তৈরি করে।,"ஒரு ரோபோ கோல்ஃப் கிளப்புடன் பந்தை அடிப்பது போல் பாசாங்கு செய்து, ஒரு கோல்ப் வீரரின் அசைவை உருவாக்குகிறது.",,,,ఒక రోబోట్ గోల్ఫ్ క్లబ్‌ను స్వింగ్ చేస్తుంది.,ఒక రోబోట్ గోల్ఫ్ బంతిని కొట్టింది.,ఒక రోబోట్ గోల్ఫ్ క్లబ్‌తో బంతిని కొట్టినట్లు నటిస్తూ గోల్ఫ్ క్రీడాకారుడి కదలికను చేస్తుంది.,,KIT,clip::12853,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C79%5C79_69_poses_keypoints_retargeted.npz,6127,CMU/79/79_69_poses.npz,1.3,11.3,10.0,it looks as if Robot is greeted/surprised by a group of Robot and is excitedly showing his reaction with his arms swinging and leaning back in excitement.,"a Robot raises his arms, puts hands on hips, does a fist down curve, hands up again, down, and then sways them back and forth.","a Robot puts their hands on their hip, then drives their arms to the left and right happily.",,"it looks as if Robot is greeted/surprised by a group of Robot and is excitedly showing his reaction with his arms swinging and leaning back in excitement. | a Robot raises his arms, puts hands on hips, does a fist down curve, hands up again, down, and then sways them back and forth. | a Robot puts their hands on their hip, then drives their arms to the left and right happily.",ऐसा लगता है जैसे रोबोट का एक समूह रोबोट का स्वागत/आश्चर्यचकित कर रहा है और वह उत्साह से अपनी बाहें हिलाकर और पीछे झुककर अपनी प्रतिक्रिया दिखा रहा है।,দেখে মনে হচ্ছে যেন রোবটকে একদল রোবট অভ্যর্থনা জানাচ্ছে/আশ্চর্য করেছে এবং উত্তেজিতভাবে তার বাহু দুলছে এবং উত্তেজনায় পিছনে ঝুঁকে তার প্রতিক্রিয়া দেখাচ্ছে।,"ரோபோட் குழுவால் ரோபோவை வரவேற்றது/ஆச்சர்யப்படுவது போல் தெரிகிறது, மேலும் உற்சாகமாக தனது எதிர்வினையை தனது கைகளை அசைத்து, உற்சாகத்தில் பின்னால் சாய்த்து காட்டுகிறார்.","एक रोबोट अपनी भुजाएँ उठाता है, कूल्हों पर हाथ रखता है, मुट्ठी नीचे की ओर मोड़ता है, हाथ फिर ऊपर, नीचे करता है, और फिर उन्हें आगे-पीछे घुमाता है।","একটি রোবট তার বাহু তুলে, নিতম্বে হাত রাখে, একটি মুষ্টি ডাউন কার্ভ করে, হাত আবার উপরে, নিচে, এবং তারপর সেগুলিকে সামনে পিছনে দোলানো হয়।","ஒரு ரோபோ தனது கைகளை உயர்த்தி, இடுப்பில் கைகளை வைத்து, ஒரு முஷ்டியை கீழே வளைத்து, மீண்டும் கைகளை மேலே, கீழே, பின்னர் அவற்றை முன்னும் பின்னுமாக அசைக்கிறது.","एक रोबोट उनके कूल्हों पर हाथ रखता है, फिर उनकी भुजाओं को ख़ुशी से बाएँ और दाएँ घुमाता है।","একটি রোবট তাদের নিতম্বে তাদের হাত রাখে, তারপর তাদের বাহু ডানে এবং বাম দিকে নিয়ে যায়।","ஒரு ரோபோ அவர்களின் இடுப்பில் கைகளை வைத்து, பின்னர் மகிழ்ச்சியுடன் தங்கள் கைகளை இடது மற்றும் வலதுபுறமாக ஓட்டுகிறது.",,,,రోబోట్ గుంపు ద్వారా రోబోట్‌ని పలకరించినట్లు/ఆశ్చర్యపరిచినట్లుగా మరియు ఉత్సాహంగా తన చేతులు ఊపుతూ మరియు ఉత్సాహంగా వెనుకకు వంగి తన ప్రతిచర్యను ప్రదర్శిస్తున్నట్లు కనిపిస్తోంది.,"ఒక రోబోట్ తన చేతులను పైకెత్తి, తుంటిపై చేతులు వేసి, ఒక పిడికిలి క్రిందికి వంగి, చేతులు మళ్లీ పైకి క్రిందికి చేసి, ఆపై వాటిని ముందుకు వెనుకకు ఊపుతుంది.","ఒక రోబోట్ వారి చేతులను వారి తుంటిపై ఉంచుతుంది, ఆపై వారి చేతులను ఎడమ మరియు కుడి వైపుకు సంతోషంగా నడుపుతుంది.",,CMU,clip::6906,reserve
