  train: 17,904 windows | langs=['hi'] | L=10 H=60 | window-language pairs with >=2 captions: 17,892
  val: 1,370 windows | langs=['hi'] | L=10 H=60 | window-language pairs with >=2 captions: 1,368
You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
The tokenizer you are loading from '/workspace/models/muril-base-cased' with an incorrect regex pattern: https://huggingface.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503/discussions/84#69121093e8b480e709447d5e. This will lead to incorrect tokenization. You should set the `fix_mistral_regex=True` flag when loading this tokenizer to fix this issue.
  loaded 100m step=170000 self_qk=True cross_qk=True text_mask_prob=0.0
  encoder keys not in ckpt (expected, new module): 212
  trainable: 9 tensors, 4,725,505 params (adapter only)
  [geometry gate] n=128  token_norm=7.050 (t5 6.758)  cos(i,j)=0.6245 (t5 0.6563)  btwn/mu=0.7721 (t5 0.7201)

  [GATE] L_null (cached t5 empty-string context, 1024 val windows) = 0.03042
         Run 1 reference on BONES-SEED: L_correct 0.04815 / L_wrong 0.05900
         If L_null ~ L_wrong the native loss is a strong anchor; if it sits near L_correct, add --lambda-en and consider the repulsion term.

wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: aayush21003 (aayush21003-indraprastha-institute-of-information-techno) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /workspace/wandb/run-20260905_210634-34mjptgu
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run maila-mp-hi-v4D-corpus-len0.5-20260905-210619
wandb: ⭐️ View project at https://wandb.ai/aayush21003-indraprastha-institute-of-information-techno/maila-run2-motionpivot
wandb: 🚀 View run at https://wandb.ai/aayush21003-indraprastha-institute-of-information-techno/maila-run2-motionpivot/runs/34mjptgu
       1 loss=0.07899 nat=0.07469 xling=0.00137 en=0.00723 a=+0.1000 gn=0.05 1.09s/step | para=1.00
    4250 loss=0.03375 nat=0.03240 xling=0.00030 en=0.00239 a=+0.1112 gn=0.01 1.02s/step | para=1.00
    4275 loss=0.02753 nat=0.02634 xling=0.00032 en=0.00205 a=+0.1111 gn=0.01 1.02s/step | para=1.00 degen=0.00
    4300 loss=0.04821 nat=0.04585 xling=0.00055 en=0.00417 a=+0.1112 gn=0.05 1.02s/step | para=1.00
    4325 loss=0.06350 nat=0.06121 xling=0.00066 en=0.00393 a=+0.1112 gn=0.06 1.02s/step | para=1.00
    4350 loss=0.06138 nat=0.05734 xling=0.00148 en=0.00659 a=+0.1112 gn=0.03 1.02s/step | para=1.00
    4375 loss=0.04757 nat=0.04591 xling=0.00040 en=0.00292 a=+0.1112 gn=0.02 1.02s/step | para=1.00
    4400 loss=0.03758 nat=0.03597 xling=0.00059 en=0.00262 a=+0.1116 gn=0.02 1.02s/step | para=1.00
    4425 loss=0.04406 nat=0.04183 xling=0.00061 en=0.00385 a=+0.1115 gn=0.02 1.02s/step | para=1.00
    4450 loss=0.04120 nat=0.03928 xling=0.00032 en=0.00352 a=+0.1113 gn=0.02 1.02s/step | para=1.00
    4475 loss=0.05353 nat=0.05131 xling=0.00058 en=0.00385 a=+0.1106 gn=0.06 1.02s/step | para=1.00
    4500 loss=0.03775 nat=0.03652 xling=0.00026 en=0.00221 a=+0.1107 gn=0.05 1.02s/step | para=1.00
  [val] step 4500: hi: native=0.03642 rel=+0.04% tiv=1.19e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    4525 loss=0.03549 nat=0.03387 xling=0.00053 en=0.00272 a=+0.1107 gn=0.01 1.02s/step | para=1.00
    4550 loss=0.04157 nat=0.03955 xling=0.00037 en=0.00367 a=+0.1108 gn=0.02 1.02s/step | para=1.00 degen=0.00
    4575 loss=0.06422 nat=0.06143 xling=0.00061 en=0.00497 a=+0.1112 gn=0.06 1.02s/step | para=1.00
    4600 loss=0.02037 nat=0.01937 xling=0.00026 en=0.00175 a=+0.1113 gn=0.01 1.02s/step | para=1.00
    4625 loss=0.03162 nat=0.02937 xling=0.00052 en=0.00398 a=+0.1111 gn=0.01 1.02s/step | para=1.00
    4650 loss=0.05750 nat=0.05192 xling=0.00090 en=0.01025 a=+0.1112 gn=0.03 1.02s/step | para=1.00 degen=0.00
    4675 loss=0.02835 nat=0.02699 xling=0.00043 en=0.00229 a=+0.1115 gn=0.03 1.02s/step | para=1.00 degen=0.00
    4700 loss=0.03813 nat=0.03565 xling=0.00035 en=0.00460 a=+0.1114 gn=0.05 1.02s/step | para=1.00
    4725 loss=0.03603 nat=0.03452 xling=0.00037 en=0.00266 a=+0.1115 gn=0.01 1.02s/step | para=1.00 degen=0.00
    4750 loss=0.03942 nat=0.03768 xling=0.00032 en=0.00316 a=+0.1113 gn=0.03 1.02s/step | para=1.00
    4775 loss=0.03612 nat=0.03450 xling=0.00037 en=0.00287 a=+0.1114 gn=0.02 1.02s/step | para=1.00
    4800 loss=0.04220 nat=0.04033 xling=0.00040 en=0.00335 a=+0.1117 gn=0.04 1.02s/step | para=1.00
    4825 loss=0.04108 nat=0.03942 xling=0.00066 en=0.00264 a=+0.1114 gn=0.02 1.02s/step | para=1.00
    4850 loss=0.02999 nat=0.02842 xling=0.00049 en=0.00264 a=+0.1114 gn=0.01 1.02s/step | para=1.00
    4875 loss=0.04537 nat=0.04333 xling=0.00055 en=0.00353 a=+0.1119 gn=0.09 1.02s/step | para=1.00 degen=0.00
    4900 loss=0.03676 nat=0.03504 xling=0.00043 en=0.00300 a=+0.1120 gn=0.01 1.02s/step | para=1.00
    4925 loss=0.05906 nat=0.05744 xling=0.00038 en=0.00286 a=+0.1122 gn=0.03 1.02s/step | para=1.00
    4950 loss=0.04071 nat=0.03761 xling=0.00064 en=0.00556 a=+0.1123 gn=0.03 1.02s/step | para=1.00
    4975 loss=0.03830 nat=0.03665 xling=0.00052 en=0.00278 a=+0.1123 gn=0.04 1.02s/step | para=1.00
    5000 loss=0.03805 nat=0.03494 xling=0.00052 en=0.00570 a=+0.1124 gn=0.02 1.02s/step | para=1.00
  [val] step 5000: hi: native=0.03613 rel=+0.65% tiv=7.90e-04
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    5025 loss=0.02636 nat=0.02450 xling=0.00018 en=0.00354 a=+0.1124 gn=0.02 1.02s/step | para=1.00
    5050 loss=0.06008 nat=0.05754 xling=0.00145 en=0.00366 a=+0.1125 gn=0.10 1.02s/step | para=1.00
    5075 loss=0.03325 nat=0.03058 xling=0.00051 en=0.00485 a=+0.1127 gn=0.01 1.02s/step | para=1.00 degen=0.00
    5100 loss=0.03091 nat=0.02953 xling=0.00028 en=0.00248 a=+0.1124 gn=0.01 1.02s/step | para=1.00
    5125 loss=0.05509 nat=0.05373 xling=0.00032 en=0.00240 a=+0.1126 gn=0.01 1.02s/step | para=1.00
    5150 loss=0.03454 nat=0.03198 xling=0.00061 en=0.00453 a=+0.1124 gn=0.05 1.02s/step | para=1.00
    5175 loss=0.02775 nat=0.02646 xling=0.00036 en=0.00223 a=+0.1123 gn=0.02 1.02s/step | para=0.99 degen=0.01
    5200 loss=0.05999 nat=0.05323 xling=0.00076 en=0.01286 a=+0.1120 gn=0.06 1.02s/step | para=1.00
    5225 loss=0.03568 nat=0.03389 xling=0.00029 en=0.00334 a=+0.1121 gn=0.02 1.02s/step | para=1.00
    5250 loss=0.03066 nat=0.02913 xling=0.00050 en=0.00259 a=+0.1121 gn=0.01 1.02s/step | para=1.00
    5275 loss=0.03764 nat=0.03559 xling=0.00052 en=0.00364 a=+0.1128 gn=0.06 1.02s/step | para=1.00
    5300 loss=0.04851 nat=0.04641 xling=0.00136 en=0.00289 a=+0.1125 gn=0.02 1.02s/step | para=1.00
    5325 loss=0.04602 nat=0.04250 xling=0.00165 en=0.00549 a=+0.1126 gn=0.03 1.02s/step | para=1.00
    5350 loss=0.02478 nat=0.02273 xling=0.00068 en=0.00348 a=+0.1128 gn=0.01 1.02s/step | para=1.00
    5375 loss=0.04945 nat=0.04664 xling=0.00070 en=0.00500 a=+0.1129 gn=0.05 1.02s/step | para=1.00
    5400 loss=0.05114 nat=0.04333 xling=0.00089 en=0.01499 a=+0.1131 gn=0.05 1.02s/step | para=1.00
    5425 loss=0.04192 nat=0.03929 xling=0.00112 en=0.00424 a=+0.1134 gn=0.02 1.02s/step | para=0.99 degen=0.01
    5450 loss=0.04216 nat=0.04031 xling=0.00051 en=0.00325 a=+0.1130 gn=0.02 1.02s/step | para=1.00 degen=0.00
    5475 loss=0.03145 nat=0.02964 xling=0.00057 en=0.00312 a=+0.1130 gn=0.02 1.02s/step | para=1.00
    5500 loss=0.03181 nat=0.03019 xling=0.00044 en=0.00286 a=+0.1133 gn=0.01 1.02s/step | para=1.00
  [val] step 5500: hi: native=0.03610 rel=+0.50% tiv=1.85e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    5525 loss=0.03290 nat=0.03162 xling=0.00035 en=0.00226 a=+0.1132 gn=0.02 1.02s/step | para=1.00
    5550 loss=0.04519 nat=0.04261 xling=0.00086 en=0.00440 a=+0.1133 gn=0.07 1.02s/step | para=1.00
    5575 loss=0.03054 nat=0.02914 xling=0.00060 en=0.00226 a=+0.1135 gn=0.02 1.02s/step | para=1.00
    5600 loss=0.04204 nat=0.03993 xling=0.00027 en=0.00406 a=+0.1136 gn=0.06 1.02s/step | para=1.00
    5625 loss=0.03759 nat=0.03558 xling=0.00054 en=0.00358 a=+0.1138 gn=0.01 1.02s/step | para=1.00
    5650 loss=0.03825 nat=0.03601 xling=0.00098 en=0.00361 a=+0.1140 gn=0.02 1.02s/step | para=1.00
    5675 loss=0.03330 nat=0.03096 xling=0.00110 en=0.00369 a=+0.1138 gn=0.07 1.02s/step | para=1.00
    5700 loss=0.03172 nat=0.03029 xling=0.00033 en=0.00261 a=+0.1136 gn=0.01 1.02s/step | para=1.00
    5725 loss=0.03305 nat=0.03059 xling=0.00135 en=0.00371 a=+0.1139 gn=0.02 1.02s/step | para=1.00
    5750 loss=0.03193 nat=0.02981 xling=0.00031 en=0.00404 a=+0.1139 gn=0.01 1.02s/step | para=1.00
    5775 loss=0.03459 nat=0.03306 xling=0.00039 en=0.00277 a=+0.1139 gn=0.02 1.02s/step | para=1.00
    5800 loss=0.02967 nat=0.02822 xling=0.00044 en=0.00256 a=+0.1140 gn=0.02 1.02s/step | para=1.00
    5825 loss=0.03950 nat=0.03720 xling=0.00079 en=0.00396 a=+0.1141 gn=0.02 1.02s/step | para=1.00
    5850 loss=0.04120 nat=0.03558 xling=0.00268 en=0.00893 a=+0.1139 gn=0.04 1.02s/step | para=1.00
    5875 loss=0.03607 nat=0.03146 xling=0.00286 en=0.00668 a=+0.1142 gn=0.07 1.02s/step | para=1.00 degen=0.00
    5900 loss=0.04660 nat=0.04473 xling=0.00036 en=0.00352 a=+0.1140 gn=0.03 1.02s/step | para=1.00 degen=0.00
    5925 loss=0.04334 nat=0.04124 xling=0.00045 en=0.00392 a=+0.1135 gn=0.02 1.02s/step | para=1.00
    5950 loss=0.04664 nat=0.04318 xling=0.00073 en=0.00647 a=+0.1139 gn=0.03 1.02s/step | para=1.00
    5975 loss=0.04937 nat=0.04732 xling=0.00035 en=0.00390 a=+0.1142 gn=0.05 1.02s/step | para=1.00
    6000 loss=0.03932 nat=0.03616 xling=0.00063 en=0.00595 a=+0.1143 gn=0.03 1.02s/step | para=1.00
  [val] step 6000: hi: native=0.03590 rel=+1.09% tiv=1.41e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
  !! HF push failed: (Request ID: Root=1-6a9c9c61-59fc0290391562dd675be5a9;415e4d89-7dc2-44ec-ab4c-ac71365d853f)

403 Forbidden: Private repository storage limit reached, please upg
    6025 loss=0.03355 nat=0.03182 xling=0.00041 en=0.00319 a=+0.1142 gn=0.02 1.03s/step | para=1.00
    6050 loss=0.04614 nat=0.04405 xling=0.00056 en=0.00380 a=+0.1148 gn=0.02 1.02s/step | para=1.00
    6075 loss=0.03582 nat=0.03349 xling=0.00058 en=0.00428 a=+0.1149 gn=0.01 1.02s/step | para=1.00 degen=0.00
    6100 loss=0.03364 nat=0.03208 xling=0.00039 en=0.00288 a=+0.1149 gn=0.03 1.02s/step | para=1.00
    6125 loss=0.04431 nat=0.04151 xling=0.00232 en=0.00353 a=+0.1146 gn=0.07 1.02s/step | para=1.00
    6150 loss=0.03850 nat=0.03614 xling=0.00046 en=0.00448 a=+0.1148 gn=0.02 1.02s/step | para=1.00
    6175 loss=0.05692 nat=0.05382 xling=0.00098 en=0.00553 a=+0.1153 gn=0.04 1.02s/step | para=1.00
    6200 loss=0.03220 nat=0.03051 xling=0.00039 en=0.00316 a=+0.1150 gn=0.02 1.02s/step | para=1.00
    6225 loss=0.03316 nat=0.03121 xling=0.00065 en=0.00344 a=+0.1149 gn=0.01 1.02s/step | para=1.00
    6250 loss=0.04125 nat=0.03985 xling=0.00030 en=0.00265 a=+0.1159 gn=0.02 1.02s/step | para=1.00
    6275 loss=0.02821 nat=0.02684 xling=0.00027 en=0.00261 a=+0.1156 gn=0.01 1.02s/step | para=1.00
    6300 loss=0.03990 nat=0.03675 xling=0.00075 en=0.00588 a=+0.1154 gn=0.02 1.02s/step | para=1.00
    6325 loss=0.03783 nat=0.03524 xling=0.00127 en=0.00418 a=+0.1154 gn=0.02 1.02s/step | para=1.00
    6350 loss=0.03468 nat=0.03231 xling=0.00060 en=0.00441 a=+0.1153 gn=0.02 1.02s/step | para=1.00
    6375 loss=0.02967 nat=0.02741 xling=0.00051 en=0.00426 a=+0.1155 gn=0.03 1.02s/step | para=1.00
    6400 loss=0.02650 nat=0.02557 xling=0.00028 en=0.00168 a=+0.1154 gn=0.01 1.02s/step | para=1.00
    6425 loss=0.05573 nat=0.05270 xling=0.00095 en=0.00544 a=+0.1155 gn=0.05 1.02s/step | para=1.00
    6450 loss=0.03754 nat=0.03578 xling=0.00064 en=0.00310 a=+0.1152 gn=0.04 1.02s/step | para=1.00
    6475 loss=0.02786 nat=0.02622 xling=0.00045 en=0.00304 a=+0.1157 gn=0.02 1.02s/step | para=1.00
    6500 loss=0.04809 nat=0.04634 xling=0.00057 en=0.00314 a=+0.1158 gn=0.04 1.02s/step | para=1.00
  [val] step 6500: hi: native=0.03561 rel=+0.57% tiv=1.87e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    6525 loss=0.02615 nat=0.02451 xling=0.00044 en=0.00303 a=+0.1158 gn=0.02 1.03s/step | para=1.00
    6550 loss=0.03839 nat=0.03608 xling=0.00083 en=0.00410 a=+0.1158 gn=0.04 1.03s/step | para=0.99 degen=0.01
    6575 loss=0.03357 nat=0.03214 xling=0.00037 en=0.00267 a=+0.1161 gn=0.01 1.03s/step | para=1.00
    6600 loss=0.02530 nat=0.02418 xling=0.00025 en=0.00215 a=+0.1160 gn=0.01 1.03s/step | para=1.00 degen=0.00
    6625 loss=0.05662 nat=0.05404 xling=0.00054 en=0.00496 a=+0.1164 gn=0.04 1.03s/step | para=1.00
    6650 loss=0.05396 nat=0.05106 xling=0.00093 en=0.00526 a=+0.1167 gn=0.03 1.03s/step | para=1.00
    6675 loss=0.02539 nat=0.02434 xling=0.00024 en=0.00200 a=+0.1168 gn=0.01 1.03s/step | para=1.00
    6700 loss=0.02939 nat=0.02817 xling=0.00048 en=0.00214 a=+0.1166 gn=0.01 1.03s/step | para=1.00
    6725 loss=0.03500 nat=0.03333 xling=0.00038 en=0.00322 a=+0.1167 gn=0.03 1.03s/step | para=1.00
    6750 loss=0.02963 nat=0.02815 xling=0.00047 en=0.00271 a=+0.1169 gn=0.01 1.03s/step | para=1.00 degen=0.00
    6775 loss=0.04110 nat=0.03971 xling=0.00039 en=0.00260 a=+0.1169 gn=0.05 1.03s/step | para=1.00
    6800 loss=0.03584 nat=0.03383 xling=0.00062 en=0.00370 a=+0.1173 gn=0.02 1.03s/step | para=1.00
    6825 loss=0.04782 nat=0.04408 xling=0.00113 en=0.00691 a=+0.1175 gn=0.06 1.03s/step | para=1.00 degen=0.00
    6850 loss=0.04991 nat=0.04744 xling=0.00046 en=0.00487 a=+0.1176 gn=0.04 1.03s/step | para=1.00
    6875 loss=0.03750 nat=0.03443 xling=0.00142 en=0.00520 a=+0.1176 gn=0.05 1.03s/step | para=1.00 degen=0.00
    6900 loss=0.03512 nat=0.03336 xling=0.00133 en=0.00245 a=+0.1178 gn=0.02 1.03s/step | para=1.00
    6925 loss=0.04181 nat=0.03974 xling=0.00079 en=0.00368 a=+0.1180 gn=0.04 1.03s/step | para=1.00
    6950 loss=0.04605 nat=0.04372 xling=0.00087 en=0.00416 a=+0.1181 gn=0.06 1.03s/step | para=1.00
    6975 loss=0.03202 nat=0.02847 xling=0.00276 en=0.00489 a=+0.1179 gn=0.02 1.03s/step | para=1.00
    7000 loss=0.02897 nat=0.02789 xling=0.00036 en=0.00198 a=+0.1175 gn=0.02 1.03s/step | para=1.00 degen=0.00
  [val] step 7000: hi: native=0.03589 rel=+1.26% tiv=1.62e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    7025 loss=0.03017 nat=0.02792 xling=0.00043 en=0.00446 a=+0.1177 gn=0.01 1.03s/step | para=1.00
    7050 loss=0.03901 nat=0.03744 xling=0.00047 en=0.00294 a=+0.1175 gn=0.01 1.03s/step | para=1.00 degen=0.00
    7075 loss=0.03897 nat=0.03730 xling=0.00031 en=0.00332 a=+0.1175 gn=0.04 1.03s/step | para=1.00
    7100 loss=0.03235 nat=0.03107 xling=0.00031 en=0.00248 a=+0.1177 gn=0.01 1.03s/step | para=1.00
    7125 loss=0.03143 nat=0.02995 xling=0.00045 en=0.00276 a=+0.1176 gn=0.01 1.03s/step | para=1.00
    7150 loss=0.04621 nat=0.04289 xling=0.00080 en=0.00645 a=+0.1178 gn=0.05 1.03s/step | para=1.00
    7175 loss=0.03405 nat=0.03231 xling=0.00094 en=0.00286 a=+0.1177 gn=0.02 1.03s/step | para=1.00
    7200 loss=0.02513 nat=0.02374 xling=0.00039 en=0.00265 a=+0.1179 gn=0.01 1.03s/step | para=1.00 degen=0.00
    7225 loss=0.05721 nat=0.05312 xling=0.00061 en=0.00838 a=+0.1179 gn=0.03 1.03s/step | para=1.00
    7250 loss=0.02795 nat=0.02670 xling=0.00039 en=0.00235 a=+0.1179 gn=0.01 1.03s/step | para=1.00 degen=0.00
    7275 loss=0.03529 nat=0.03333 xling=0.00142 en=0.00286 a=+0.1182 gn=0.02 1.03s/step | para=1.00
    7300 loss=0.03625 nat=0.03420 xling=0.00073 en=0.00376 a=+0.1180 gn=0.04 1.03s/step | para=1.00
    7325 loss=0.04502 nat=0.04208 xling=0.00270 en=0.00371 a=+0.1177 gn=0.04 1.03s/step | para=0.99 degen=0.01
    7350 loss=0.02546 nat=0.02434 xling=0.00029 en=0.00219 a=+0.1181 gn=0.01 1.03s/step | para=1.00
    7375 loss=0.04921 nat=0.04616 xling=0.00101 en=0.00570 a=+0.1180 gn=0.04 1.03s/step | para=1.00
    7400 loss=0.05024 nat=0.04806 xling=0.00046 en=0.00434 a=+0.1183 gn=0.07 1.03s/step | para=1.00
    7425 loss=0.03669 nat=0.03474 xling=0.00072 en=0.00358 a=+0.1179 gn=0.01 1.03s/step | para=1.00
    7450 loss=0.04393 nat=0.04055 xling=0.00204 en=0.00541 a=+0.1182 gn=0.05 1.03s/step | para=1.00
    7475 loss=0.04786 nat=0.04643 xling=0.00050 en=0.00267 a=+0.1184 gn=0.02 1.03s/step | para=1.00
    7500 loss=0.04699 nat=0.04490 xling=0.00139 en=0.00321 a=+0.1182 gn=0.01 1.03s/step | para=1.00
  [val] step 7500: hi: native=0.03605 rel=+1.22% tiv=1.34e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    7525 loss=0.02833 nat=0.02676 xling=0.00048 en=0.00299 a=+0.1182 gn=0.02 1.03s/step | para=1.00
    7550 loss=0.03342 nat=0.03193 xling=0.00047 en=0.00283 a=+0.1182 gn=0.01 1.03s/step | para=1.00
    7575 loss=0.04094 nat=0.03935 xling=0.00058 en=0.00295 a=+0.1182 gn=0.04 1.03s/step | para=1.00
    7600 loss=0.02737 nat=0.02481 xling=0.00146 en=0.00420 a=+0.1183 gn=0.02 1.03s/step | para=1.00
    7625 loss=0.02665 nat=0.02531 xling=0.00053 en=0.00245 a=+0.1185 gn=0.01 1.03s/step | para=1.00
    7650 loss=0.05102 nat=0.04823 xling=0.00095 en=0.00524 a=+0.1183 gn=0.05 1.03s/step | para=1.00 degen=0.00
    7675 loss=0.03118 nat=0.02949 xling=0.00060 en=0.00315 a=+0.1184 gn=0.01 1.03s/step | para=1.00
    7700 loss=0.06456 nat=0.06277 xling=0.00101 en=0.00297 a=+0.1181 gn=0.03 1.03s/step | para=1.00
    7725 loss=0.06160 nat=0.05847 xling=0.00151 en=0.00548 a=+0.1184 gn=0.04 1.03s/step | para=1.00
    7750 loss=0.03347 nat=0.03185 xling=0.00063 en=0.00299 a=+0.1184 gn=0.03 1.03s/step | para=1.00
    7775 loss=0.03094 nat=0.02851 xling=0.00078 en=0.00468 a=+0.1183 gn=0.03 1.03s/step | para=1.00
    7800 loss=0.03304 nat=0.03158 xling=0.00042 en=0.00283 a=+0.1185 gn=0.04 1.03s/step | para=1.00
    7825 loss=0.03948 nat=0.03702 xling=0.00036 en=0.00518 a=+0.1184 gn=0.02 1.03s/step | para=1.00
    7850 loss=0.02980 nat=0.02839 xling=0.00039 en=0.00279 a=+0.1185 gn=0.02 1.03s/step | para=1.00 degen=0.00
    7875 loss=0.03855 nat=0.03566 xling=0.00078 en=0.00574 a=+0.1183 gn=0.05 1.03s/step | para=1.00
    7900 loss=0.03686 nat=0.03473 xling=0.00049 en=0.00431 a=+0.1185 gn=0.02 1.03s/step | para=1.00
    7925 loss=0.04382 nat=0.04052 xling=0.00282 en=0.00456 a=+0.1189 gn=0.05 1.03s/step | para=1.00
    7950 loss=0.07772 nat=0.07554 xling=0.00097 en=0.00395 a=+0.1189 gn=0.03 1.03s/step | para=1.00
    7975 loss=0.03074 nat=0.02873 xling=0.00048 en=0.00408 a=+0.1193 gn=0.03 1.03s/step | para=1.00
    8000 loss=0.04516 nat=0.04179 xling=0.00227 en=0.00533 a=+0.1198 gn=0.07 1.03s/step | para=1.00
  [val] step 8000: hi: native=0.03579 rel=+0.83% tiv=1.86e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
  !! HF push failed: (Request ID: Root=1-6a9ca46c-4ea9a6503b1545ac338c010c;5b53917f-7d64-4156-b39b-6981013d11de)

403 Forbidden: Private repository storage limit reached, please upg
    8025 loss=0.04013 nat=0.03778 xling=0.00098 en=0.00432 a=+0.1195 gn=0.03 1.03s/step | para=1.00
    8050 loss=0.04613 nat=0.04345 xling=0.00131 en=0.00475 a=+0.1198 gn=0.04 1.03s/step | para=1.00
    8075 loss=0.03386 nat=0.03221 xling=0.00033 en=0.00341 a=+0.1196 gn=0.02 1.03s/step | para=1.00 degen=0.00
    8100 loss=0.03365 nat=0.03161 xling=0.00083 en=0.00381 a=+0.1198 gn=0.02 1.03s/step | para=1.00
    8125 loss=0.03861 nat=0.03683 xling=0.00070 en=0.00334 a=+0.1198 gn=0.02 1.03s/step | para=1.00
    8150 loss=0.02909 nat=0.02738 xling=0.00069 en=0.00320 a=+0.1199 gn=0.03 1.03s/step | para=1.00
    8175 loss=0.03237 nat=0.03113 xling=0.00037 en=0.00245 a=+0.1201 gn=0.01 1.03s/step | para=1.00
    8200 loss=0.03863 nat=0.03655 xling=0.00109 en=0.00364 a=+0.1202 gn=0.02 1.03s/step | para=1.00
    8225 loss=0.03101 nat=0.02973 xling=0.00038 en=0.00253 a=+0.1204 gn=0.02 1.03s/step | para=1.00 degen=0.00
    8250 loss=0.02874 nat=0.02713 xling=0.00051 en=0.00319 a=+0.1203 gn=0.01 1.03s/step | para=1.00
    8275 loss=0.03046 nat=0.02871 xling=0.00063 en=0.00336 a=+0.1208 gn=0.02 1.03s/step | para=1.00
    8300 loss=0.04222 nat=0.04044 xling=0.00071 en=0.00338 a=+0.1205 gn=0.02 1.03s/step | para=1.00
    8325 loss=0.03002 nat=0.02882 xling=0.00042 en=0.00233 a=+0.1201 gn=0.01 1.03s/step | para=1.00
    8350 loss=0.04694 nat=0.04468 xling=0.00094 en=0.00426 a=+0.1202 gn=0.05 1.03s/step | para=1.00
    8375 loss=0.03305 nat=0.03081 xling=0.00120 en=0.00394 a=+0.1205 gn=0.01 1.03s/step | para=1.00
    8400 loss=0.02618 nat=0.02425 xling=0.00105 en=0.00337 a=+0.1209 gn=0.01 1.03s/step | para=1.00
    8425 loss=0.04405 nat=0.04195 xling=0.00093 en=0.00389 a=+0.1208 gn=0.06 1.03s/step | para=1.00
    8450 loss=0.02884 nat=0.02732 xling=0.00051 en=0.00300 a=+0.1210 gn=0.01 1.03s/step | para=1.00
    8475 loss=0.03596 nat=0.03444 xling=0.00087 en=0.00262 a=+0.1206 gn=0.02 1.03s/step | para=1.00
    8500 loss=0.02395 nat=0.02276 xling=0.00037 en=0.00238 a=+0.1209 gn=0.01 1.03s/step | para=1.00
  [val] step 8500: hi: native=0.03531 rel=+1.82% tiv=1.49e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    8525 loss=0.03279 nat=0.03078 xling=0.00040 en=0.00425 a=+0.1208 gn=0.01 1.03s/step | para=1.00
    8550 loss=0.03928 nat=0.03721 xling=0.00108 en=0.00371 a=+0.1207 gn=0.05 1.03s/step | para=1.00
    8575 loss=0.03982 nat=0.03795 xling=0.00084 en=0.00348 a=+0.1209 gn=0.04 1.03s/step | para=1.00
    8600 loss=0.02165 nat=0.02094 xling=0.00020 en=0.00146 a=+0.1210 gn=0.00 1.03s/step | para=1.00
    8625 loss=0.05228 nat=0.05059 xling=0.00067 en=0.00324 a=+0.1215 gn=0.03 1.03s/step | para=1.00
    8650 loss=0.04005 nat=0.03794 xling=0.00046 en=0.00447 a=+0.1218 gn=0.02 1.03s/step | para=1.00 degen=0.00
    8675 loss=0.03410 nat=0.03219 xling=0.00093 en=0.00353 a=+0.1219 gn=0.02 1.03s/step | para=1.00
    8700 loss=0.03997 nat=0.03841 xling=0.00046 en=0.00317 a=+0.1214 gn=0.02 1.03s/step | para=1.00 degen=0.00
    8725 loss=0.04351 nat=0.04085 xling=0.00099 en=0.00524 a=+0.1218 gn=0.02 1.03s/step | para=1.00
    8750 loss=0.03973 nat=0.03776 xling=0.00094 en=0.00366 a=+0.1217 gn=0.04 1.03s/step | para=1.00
    8775 loss=0.03547 nat=0.03378 xling=0.00063 en=0.00333 a=+0.1220 gn=0.05 1.03s/step | para=1.00
    8800 loss=0.04688 nat=0.04384 xling=0.00102 en=0.00611 a=+0.1218 gn=0.04 1.03s/step | para=1.00
    8825 loss=0.03553 nat=0.03300 xling=0.00151 en=0.00441 a=+0.1219 gn=0.04 1.03s/step | para=1.00
    8850 loss=0.03563 nat=0.03395 xling=0.00063 en=0.00330 a=+0.1222 gn=0.01 1.03s/step | para=1.00
