  train: 17,904 windows | langs=['hi'] | L=10 H=60 | window-language pairs with >=2 captions: 17,892
  val: 1,370 windows | langs=['hi'] | L=10 H=60 | window-language pairs with >=2 captions: 1,368
You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
The tokenizer you are loading from '/workspace/models/muril-base-cased' with an incorrect regex pattern: https://huggingface.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503/discussions/84#69121093e8b480e709447d5e. This will lead to incorrect tokenization. You should set the `fix_mistral_regex=True` flag when loading this tokenizer to fix this issue.
  loaded 100m step=170000 self_qk=True cross_qk=True text_mask_prob=0.0
  encoder keys not in ckpt (expected, new module): 212
  trainable: 9 tensors, 4,725,505 params (adapter only)
  [geometry gate] n=128  token_norm=7.050 (t5 6.758)  cos(i,j)=0.6245 (t5 0.6563)  btwn/mu=0.7721 (t5 0.7201)

  [GATE] L_null (cached t5 empty-string context, 1024 val windows) = 0.03042
         Run 1 reference on BONES-SEED: L_correct 0.04815 / L_wrong 0.05900
         If L_null ~ L_wrong the native loss is a strong anchor; if it sits near L_correct, add --lambda-en and consider the repulsion term.

wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: aayush21003 (aayush21003-indraprastha-institute-of-information-techno) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /workspace/wandb/run-20260905_210630-lm14mxca
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run maila-mp-hi-v4C-corpus-len0.1-20260905-210619
wandb: ⭐️ View project at https://wandb.ai/aayush21003-indraprastha-institute-of-information-techno/maila-run2-motionpivot
wandb: 🚀 View run at https://wandb.ai/aayush21003-indraprastha-institute-of-information-techno/maila-run2-motionpivot/runs/lm14mxca
       1 loss=0.07610 nat=0.07469 xling=0.00137 en=0.00723 a=+0.1000 gn=0.05 1.22s/step | para=1.00
    4250 loss=0.03258 nat=0.03209 xling=0.00033 en=0.00333 a=+0.1126 gn=0.01 1.03s/step | para=1.00
    4275 loss=0.02673 nat=0.02627 xling=0.00034 en=0.00289 a=+0.1126 gn=0.00 1.03s/step | para=1.00 degen=0.00
    4300 loss=0.04710 nat=0.04628 xling=0.00050 en=0.00566 a=+0.1127 gn=0.05 1.03s/step | para=1.00
    4325 loss=0.06393 nat=0.06292 xling=0.00074 en=0.00646 a=+0.1128 gn=0.07 1.03s/step | para=1.00
    4350 loss=0.05769 nat=0.05607 xling=0.00162 en=0.00811 a=+0.1127 gn=0.05 1.03s/step | para=1.00
    4375 loss=0.04600 nat=0.04532 xling=0.00056 en=0.00396 a=+0.1129 gn=0.02 1.03s/step | para=1.00
    4400 loss=0.03645 nat=0.03581 xling=0.00057 en=0.00356 a=+0.1133 gn=0.02 1.03s/step | para=1.00
    4425 loss=0.04251 nat=0.04156 xling=0.00081 en=0.00545 a=+0.1132 gn=0.03 1.03s/step | para=1.00
    4450 loss=0.03964 nat=0.03902 xling=0.00033 en=0.00457 a=+0.1129 gn=0.02 1.03s/step | para=1.00
    4475 loss=0.05168 nat=0.05090 xling=0.00057 en=0.00489 a=+0.1125 gn=0.05 1.03s/step | para=1.00
    4500 loss=0.03616 nat=0.03568 xling=0.00030 en=0.00331 a=+0.1125 gn=0.06 1.03s/step | para=1.00
  [val] step 4500: hi: native=0.03605 rel=-0.48% tiv=1.23e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    4525 loss=0.03427 nat=0.03364 xling=0.00052 en=0.00375 a=+0.1126 gn=0.01 1.03s/step | para=1.00
    4550 loss=0.03983 nat=0.03915 xling=0.00039 en=0.00486 a=+0.1126 gn=0.02 1.03s/step | para=1.00 degen=0.00
    4575 loss=0.06189 nat=0.06099 xling=0.00055 en=0.00623 a=+0.1130 gn=0.06 1.03s/step | para=1.00
    4600 loss=0.01983 nat=0.01945 xling=0.00028 en=0.00249 a=+0.1132 gn=0.01 1.03s/step | para=1.00
    4625 loss=0.03005 nat=0.02928 xling=0.00047 en=0.00535 a=+0.1130 gn=0.01 1.03s/step | para=1.00
    4650 loss=0.05194 nat=0.05009 xling=0.00112 en=0.01291 a=+0.1128 gn=0.03 1.03s/step | para=1.00 degen=0.00
    4675 loss=0.02759 nat=0.02701 xling=0.00047 en=0.00349 a=+0.1132 gn=0.03 1.03s/step | para=1.00 degen=0.00
    4700 loss=0.03519 nat=0.03435 xling=0.00030 en=0.00683 a=+0.1131 gn=0.04 1.03s/step | para=1.00
    4725 loss=0.03485 nat=0.03424 xling=0.00041 en=0.00401 a=+0.1133 gn=0.01 1.03s/step | para=1.00 degen=0.00
    4750 loss=0.03830 nat=0.03771 xling=0.00033 en=0.00428 a=+0.1129 gn=0.03 1.03s/step | para=1.00
    4775 loss=0.03480 nat=0.03425 xling=0.00033 en=0.00390 a=+0.1130 gn=0.02 1.03s/step | para=1.00
    4800 loss=0.04056 nat=0.03993 xling=0.00037 en=0.00449 a=+0.1134 gn=0.04 1.03s/step | para=1.00
    4825 loss=0.04016 nat=0.03945 xling=0.00069 en=0.00370 a=+0.1131 gn=0.03 1.03s/step | para=1.00
    4850 loss=0.02846 nat=0.02783 xling=0.00052 en=0.00368 a=+0.1132 gn=0.01 1.03s/step | para=1.00
    4875 loss=0.04278 nat=0.04201 xling=0.00057 en=0.00484 a=+0.1137 gn=0.10 1.03s/step | para=1.00 degen=0.00
    4900 loss=0.03586 nat=0.03518 xling=0.00052 en=0.00417 a=+0.1139 gn=0.01 1.03s/step | para=1.00
    4925 loss=0.05805 nat=0.05741 xling=0.00046 en=0.00411 a=+0.1141 gn=0.03 1.03s/step | para=1.00
    4950 loss=0.03874 nat=0.03769 xling=0.00067 en=0.00716 a=+0.1142 gn=0.03 1.03s/step | para=1.00
    4975 loss=0.03688 nat=0.03623 xling=0.00055 en=0.00375 a=+0.1142 gn=0.03 1.03s/step | para=1.00
    5000 loss=0.03528 nat=0.03407 xling=0.00064 en=0.00895 a=+0.1144 gn=0.02 1.03s/step | para=1.00
  [val] step 5000: hi: native=0.03598 rel=+0.46% tiv=7.24e-04
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    5025 loss=0.02472 nat=0.02420 xling=0.00019 en=0.00425 a=+0.1145 gn=0.02 1.03s/step | para=1.00
    5050 loss=0.05991 nat=0.05862 xling=0.00164 en=0.00471 a=+0.1144 gn=0.06 1.03s/step | para=1.00
    5075 loss=0.03126 nat=0.03036 xling=0.00046 en=0.00673 a=+0.1145 gn=0.01 1.03s/step | para=1.00 degen=0.00
    5100 loss=0.03001 nat=0.02953 xling=0.00030 en=0.00326 a=+0.1141 gn=0.01 1.03s/step | para=1.00
    5125 loss=0.05421 nat=0.05372 xling=0.00034 en=0.00316 a=+0.1143 gn=0.02 1.03s/step | para=1.00
    5150 loss=0.03345 nat=0.03246 xling=0.00079 en=0.00596 a=+0.1140 gn=0.05 1.03s/step | para=1.00
    5175 loss=0.02699 nat=0.02648 xling=0.00039 en=0.00315 a=+0.1138 gn=0.01 1.03s/step | para=0.99 degen=0.01
    5200 loss=0.05640 nat=0.05462 xling=0.00075 en=0.01405 a=+0.1136 gn=0.06 1.03s/step | para=1.00
    5225 loss=0.03374 nat=0.03315 xling=0.00033 en=0.00427 a=+0.1138 gn=0.01 1.03s/step | para=1.00
    5250 loss=0.02937 nat=0.02877 xling=0.00050 en=0.00347 a=+0.1137 gn=0.01 1.03s/step | para=1.00
    5275 loss=0.03476 nat=0.03396 xling=0.00053 en=0.00529 a=+0.1146 gn=0.05 1.03s/step | para=1.00
    5300 loss=0.04719 nat=0.04603 xling=0.00156 en=0.00379 a=+0.1143 gn=0.02 1.03s/step | para=1.00
    5325 loss=0.04399 nat=0.04223 xling=0.00210 en=0.00725 a=+0.1145 gn=0.03 1.03s/step | para=1.00
    5350 loss=0.02317 nat=0.02236 xling=0.00073 en=0.00445 a=+0.1148 gn=0.02 1.03s/step | para=1.00
    5375 loss=0.04808 nat=0.04702 xling=0.00080 en=0.00663 a=+0.1150 gn=0.06 1.03s/step | para=1.00
    5400 loss=0.04463 nat=0.04253 xling=0.00090 en=0.01660 a=+0.1151 gn=0.06 1.03s/step | para=1.00
    5425 loss=0.03970 nat=0.03865 xling=0.00100 en=0.00550 a=+0.1152 gn=0.02 1.03s/step | para=0.99 degen=0.01
    5450 loss=0.04053 nat=0.03981 xling=0.00051 en=0.00469 a=+0.1147 gn=0.02 1.03s/step | para=1.00 degen=0.00
    5475 loss=0.02988 nat=0.02920 xling=0.00047 en=0.00446 a=+0.1148 gn=0.02 1.03s/step | para=1.00
    5500 loss=0.03081 nat=0.03028 xling=0.00040 en=0.00325 a=+0.1151 gn=0.02 1.03s/step | para=1.00
  [val] step 5500: hi: native=0.03559 rel=-0.02% tiv=1.47e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    5525 loss=0.03129 nat=0.03080 xling=0.00033 en=0.00334 a=+0.1153 gn=0.02 1.03s/step | para=1.00
    5550 loss=0.04347 nat=0.04240 xling=0.00105 en=0.00558 a=+0.1153 gn=0.09 1.03s/step | para=1.00
    5575 loss=0.02906 nat=0.02847 xling=0.00056 en=0.00308 a=+0.1157 gn=0.02 1.03s/step | para=1.00
    5600 loss=0.04160 nat=0.04089 xling=0.00026 en=0.00585 a=+0.1158 gn=0.05 1.03s/step | para=1.00
    5625 loss=0.03617 nat=0.03536 xling=0.00061 en=0.00510 a=+0.1159 gn=0.01 1.03s/step | para=1.00
    5650 loss=0.03669 nat=0.03575 xling=0.00091 en=0.00499 a=+0.1163 gn=0.02 1.03s/step | para=1.00
    5675 loss=0.03131 nat=0.03032 xling=0.00097 en=0.00517 a=+0.1162 gn=0.07 1.03s/step | para=1.00
    5700 loss=0.03067 nat=0.03009 xling=0.00041 en=0.00382 a=+0.1159 gn=0.01 1.03s/step | para=1.00
    5725 loss=0.03094 nat=0.02976 xling=0.00133 en=0.00526 a=+0.1163 gn=0.02 1.03s/step | para=1.00
    5750 loss=0.03065 nat=0.02992 xling=0.00034 en=0.00567 a=+0.1163 gn=0.01 1.03s/step | para=1.00
    5775 loss=0.03376 nat=0.03316 xling=0.00041 en=0.00399 a=+0.1163 gn=0.02 1.03s/step | para=1.00
    5800 loss=0.02850 nat=0.02794 xling=0.00043 en=0.00349 a=+0.1163 gn=0.02 1.03s/step | para=1.00
    5825 loss=0.03809 nat=0.03716 xling=0.00083 en=0.00521 a=+0.1164 gn=0.02 1.03s/step | para=1.00
    5850 loss=0.03736 nat=0.03510 xling=0.00261 en=0.00991 a=+0.1161 gn=0.05 1.03s/step | para=1.00
    5875 loss=0.03313 nat=0.03133 xling=0.00176 en=0.00945 a=+0.1163 gn=0.05 1.03s/step | para=1.00 degen=0.00
    5900 loss=0.04520 nat=0.04447 xling=0.00048 en=0.00496 a=+0.1161 gn=0.03 1.03s/step | para=1.00 degen=0.00
    5925 loss=0.04119 nat=0.04049 xling=0.00046 en=0.00478 a=+0.1157 gn=0.02 1.03s/step | para=1.00
    5950 loss=0.04318 nat=0.04172 xling=0.00101 en=0.00963 a=+0.1162 gn=0.03 1.03s/step | para=1.00
    5975 loss=0.04874 nat=0.04805 xling=0.00037 en=0.00502 a=+0.1165 gn=0.05 1.03s/step | para=1.00
    6000 loss=0.03724 nat=0.03619 xling=0.00060 en=0.00762 a=+0.1166 gn=0.02 1.03s/step | para=1.00
  [val] step 6000: hi: native=0.03573 rel=+0.43% tiv=1.42e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
  !! HF push failed: (Request ID: Root=1-6a9c9c95-0fdbde006922dcea62d1f473;638e9647-bc80-45fd-a300-34cde41c3d01)

403 Forbidden: Private repository storage limit reached, please upg
    6025 loss=0.03281 nat=0.03216 xling=0.00048 en=0.00413 a=+0.1166 gn=0.02 1.03s/step | para=1.00
    6050 loss=0.04596 nat=0.04503 xling=0.00075 en=0.00562 a=+0.1173 gn=0.03 1.03s/step | para=1.00
    6075 loss=0.03399 nat=0.03308 xling=0.00065 en=0.00594 a=+0.1174 gn=0.02 1.03s/step | para=1.00 degen=0.00
    6100 loss=0.03234 nat=0.03173 xling=0.00045 en=0.00400 a=+0.1174 gn=0.03 1.03s/step | para=1.00
    6125 loss=0.04300 nat=0.04122 xling=0.00267 en=0.00492 a=+0.1171 gn=0.05 1.03s/step | para=1.00
    6150 loss=0.03765 nat=0.03672 xling=0.00060 en=0.00640 a=+0.1173 gn=0.02 1.03s/step | para=1.00
    6175 loss=0.05282 nat=0.05164 xling=0.00104 en=0.00678 a=+0.1177 gn=0.09 1.03s/step | para=1.00
    6200 loss=0.03052 nat=0.02986 xling=0.00040 en=0.00462 a=+0.1174 gn=0.01 1.03s/step | para=1.00
    6225 loss=0.03179 nat=0.03098 xling=0.00069 en=0.00473 a=+0.1172 gn=0.02 1.03s/step | para=1.00
    6250 loss=0.03994 nat=0.03942 xling=0.00036 en=0.00350 a=+0.1181 gn=0.01 1.03s/step | para=1.00
    6275 loss=0.02693 nat=0.02640 xling=0.00035 en=0.00357 a=+0.1178 gn=0.01 1.03s/step | para=1.00
    6300 loss=0.03796 nat=0.03679 xling=0.00076 en=0.00807 a=+0.1178 gn=0.01 1.03s/step | para=1.00
    6325 loss=0.03482 nat=0.03375 xling=0.00106 en=0.00561 a=+0.1179 gn=0.03 1.03s/step | para=1.00
    6350 loss=0.03277 nat=0.03174 xling=0.00078 en=0.00654 a=+0.1179 gn=0.02 1.03s/step | para=1.00
    6375 loss=0.02821 nat=0.02728 xling=0.00066 en=0.00608 a=+0.1182 gn=0.04 1.03s/step | para=1.00
    6400 loss=0.02557 nat=0.02518 xling=0.00032 en=0.00228 a=+0.1179 gn=0.01 1.03s/step | para=1.00
    6425 loss=0.05213 nat=0.05072 xling=0.00134 en=0.00764 a=+0.1179 gn=0.06 1.03s/step | para=1.00
    6450 loss=0.03629 nat=0.03560 xling=0.00055 en=0.00428 a=+0.1177 gn=0.04 1.03s/step | para=1.00
    6475 loss=0.02648 nat=0.02581 xling=0.00048 en=0.00444 a=+0.1184 gn=0.02 1.03s/step | para=1.00
    6500 loss=0.04783 nat=0.04714 xling=0.00055 en=0.00431 a=+0.1185 gn=0.02 1.03s/step | para=1.00
  [val] step 6500: hi: native=0.03545 rel=-0.60% tiv=1.54e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    6525 loss=0.02507 nat=0.02446 xling=0.00049 en=0.00380 a=+0.1186 gn=0.02 1.03s/step | para=1.00
    6550 loss=0.03593 nat=0.03491 xling=0.00092 en=0.00581 a=+0.1185 gn=0.05 1.03s/step | para=0.99 degen=0.01
    6575 loss=0.03269 nat=0.03205 xling=0.00050 en=0.00403 a=+0.1190 gn=0.01 1.03s/step | para=1.00
    6600 loss=0.02424 nat=0.02383 xling=0.00028 en=0.00276 a=+0.1188 gn=0.01 1.03s/step | para=1.00 degen=0.00
    6625 loss=0.05543 nat=0.05445 xling=0.00055 en=0.00724 a=+0.1192 gn=0.03 1.03s/step | para=1.00
    6650 loss=0.05098 nat=0.04985 xling=0.00090 en=0.00699 a=+0.1195 gn=0.02 1.03s/step | para=1.00
    6675 loss=0.02468 nat=0.02425 xling=0.00029 en=0.00286 a=+0.1196 gn=0.01 1.03s/step | para=1.00
    6700 loss=0.02848 nat=0.02791 xling=0.00057 en=0.00301 a=+0.1193 gn=0.01 1.03s/step | para=1.00
    6725 loss=0.03357 nat=0.03298 xling=0.00038 en=0.00410 a=+0.1194 gn=0.03 1.03s/step | para=1.00
    6750 loss=0.02838 nat=0.02777 xling=0.00050 en=0.00374 a=+0.1197 gn=0.01 1.03s/step | para=1.00 degen=0.00
    6775 loss=0.03961 nat=0.03901 xling=0.00039 en=0.00413 a=+0.1196 gn=0.04 1.03s/step | para=1.00
    6800 loss=0.03350 nat=0.03256 xling=0.00081 en=0.00554 a=+0.1200 gn=0.02 1.03s/step | para=1.00
    6825 loss=0.04542 nat=0.04365 xling=0.00179 en=0.00916 a=+0.1201 gn=0.05 1.03s/step | para=1.00 degen=0.00
    6850 loss=0.04881 nat=0.04785 xling=0.00049 en=0.00728 a=+0.1201 gn=0.03 1.03s/step | para=1.00
    6875 loss=0.03579 nat=0.03466 xling=0.00106 en=0.00634 a=+0.1202 gn=0.03 1.03s/step | para=1.00 degen=0.00
    6900 loss=0.03347 nat=0.03236 xling=0.00159 en=0.00354 a=+0.1203 gn=0.02 1.03s/step | para=1.00
    6925 loss=0.03960 nat=0.03864 xling=0.00093 en=0.00532 a=+0.1204 gn=0.04 1.03s/step | para=1.00
    6950 loss=0.04437 nat=0.04331 xling=0.00101 en=0.00580 a=+0.1207 gn=0.05 1.03s/step | para=1.00
    6975 loss=0.03021 nat=0.02815 xling=0.00313 en=0.00581 a=+0.1205 gn=0.02 1.03s/step | para=1.00
    7000 loss=0.02876 nat=0.02830 xling=0.00037 en=0.00292 a=+0.1203 gn=0.02 1.03s/step | para=1.00 degen=0.00
  [val] step 7000: hi: native=0.03552 rel=+0.87% tiv=1.51e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    7025 loss=0.02850 nat=0.02773 xling=0.00051 en=0.00527 a=+0.1204 gn=0.01 1.03s/step | para=1.00
    7050 loss=0.03742 nat=0.03679 xling=0.00049 en=0.00398 a=+0.1203 gn=0.01 1.03s/step | para=1.00 degen=0.00
    7075 loss=0.03633 nat=0.03570 xling=0.00035 en=0.00463 a=+0.1203 gn=0.03 1.03s/step | para=1.00
    7100 loss=0.03125 nat=0.03077 xling=0.00033 en=0.00328 a=+0.1204 gn=0.01 1.03s/step | para=1.00
    7125 loss=0.03098 nat=0.03039 xling=0.00046 en=0.00376 a=+0.1202 gn=0.01 1.03s/step | para=1.00
    7150 loss=0.04309 nat=0.04163 xling=0.00124 en=0.00886 a=+0.1204 gn=0.05 1.03s/step | para=1.00
    7175 loss=0.03278 nat=0.03205 xling=0.00073 en=0.00387 a=+0.1202 gn=0.02 1.03s/step | para=1.00
    7200 loss=0.02405 nat=0.02351 xling=0.00039 en=0.00358 a=+0.1204 gn=0.01 1.03s/step | para=1.00 degen=0.00
    7225 loss=0.05450 nat=0.05313 xling=0.00081 en=0.00992 a=+0.1204 gn=0.02 1.03s/step | para=1.00
    7250 loss=0.02720 nat=0.02670 xling=0.00039 en=0.00316 a=+0.1203 gn=0.01 1.03s/step | para=1.00 degen=0.00
    7275 loss=0.03496 nat=0.03422 xling=0.00073 en=0.00404 a=+0.1205 gn=0.04 1.03s/step | para=1.00
    7300 loss=0.03471 nat=0.03390 xling=0.00081 en=0.00438 a=+0.1206 gn=0.03 1.03s/step | para=1.00
    7325 loss=0.04262 nat=0.04084 xling=0.00281 en=0.00476 a=+0.1205 gn=0.06 1.03s/step | para=0.99 degen=0.01
    7350 loss=0.02468 nat=0.02424 xling=0.00032 en=0.00293 a=+0.1208 gn=0.01 1.03s/step | para=1.00
    7375 loss=0.04701 nat=0.04548 xling=0.00161 en=0.00777 a=+0.1207 gn=0.04 1.03s/step | para=1.00
    7400 loss=0.04561 nat=0.04479 xling=0.00047 en=0.00600 a=+0.1211 gn=0.07 1.03s/step | para=1.00
    7425 loss=0.03459 nat=0.03367 xling=0.00090 en=0.00497 a=+0.1209 gn=0.01 1.03s/step | para=1.00
    7450 loss=0.04165 nat=0.03991 xling=0.00203 en=0.00789 a=+0.1212 gn=0.04 1.03s/step | para=1.00
    7475 loss=0.04715 nat=0.04654 xling=0.00053 en=0.00368 a=+0.1214 gn=0.02 1.03s/step | para=1.00
    7500 loss=0.04613 nat=0.04425 xling=0.00295 en=0.00515 a=+0.1212 gn=0.03 1.03s/step | para=1.00
  [val] step 7500: hi: native=0.03593 rel=+0.42% tiv=1.30e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    7525 loss=0.02720 nat=0.02658 xling=0.00050 en=0.00391 a=+0.1212 gn=0.02 1.03s/step | para=1.00
    7550 loss=0.03228 nat=0.03158 xling=0.00064 en=0.00407 a=+0.1213 gn=0.01 1.03s/step | para=1.00
    7575 loss=0.03979 nat=0.03900 xling=0.00078 en=0.00428 a=+0.1214 gn=0.04 1.03s/step | para=1.00
    7600 loss=0.02556 nat=0.02448 xling=0.00109 en=0.00579 a=+0.1214 gn=0.01 1.03s/step | para=1.00
    7625 loss=0.02596 nat=0.02528 xling=0.00068 en=0.00361 a=+0.1217 gn=0.02 1.03s/step | para=1.00
    7650 loss=0.04935 nat=0.04811 xling=0.00105 en=0.00755 a=+0.1214 gn=0.05 1.03s/step | para=1.00 degen=0.00
    7675 loss=0.03007 nat=0.02937 xling=0.00062 en=0.00414 a=+0.1215 gn=0.01 1.03s/step | para=1.00
    7700 loss=0.06239 nat=0.06150 xling=0.00106 en=0.00405 a=+0.1212 gn=0.04 1.03s/step | para=1.00
    7725 loss=0.05989 nat=0.05841 xling=0.00166 en=0.00717 a=+0.1216 gn=0.04 1.03s/step | para=1.00
    7750 loss=0.03248 nat=0.03164 xling=0.00097 en=0.00399 a=+0.1215 gn=0.03 1.03s/step | para=1.00
    7775 loss=0.02908 nat=0.02811 xling=0.00078 en=0.00609 a=+0.1213 gn=0.03 1.03s/step | para=1.00
    7800 loss=0.03198 nat=0.03137 xling=0.00045 en=0.00395 a=+0.1215 gn=0.04 1.03s/step | para=1.00
    7825 loss=0.03885 nat=0.03799 xling=0.00043 en=0.00658 a=+0.1215 gn=0.03 1.03s/step | para=1.00
    7850 loss=0.02805 nat=0.02746 xling=0.00042 en=0.00402 a=+0.1215 gn=0.03 1.03s/step | para=1.00 degen=0.00
    7875 loss=0.03635 nat=0.03521 xling=0.00081 en=0.00776 a=+0.1214 gn=0.04 1.03s/step | para=1.00
    7900 loss=0.03503 nat=0.03418 xling=0.00057 en=0.00590 a=+0.1214 gn=0.02 1.03s/step | para=1.00
    7925 loss=0.04110 nat=0.03918 xling=0.00286 en=0.00619 a=+0.1219 gn=0.04 1.03s/step | para=1.00
    7950 loss=0.07493 nat=0.07397 xling=0.00097 en=0.00522 a=+0.1219 gn=0.03 1.03s/step | para=1.00
    7975 loss=0.02958 nat=0.02884 xling=0.00047 en=0.00534 a=+0.1222 gn=0.02 1.03s/step | para=1.00
    8000 loss=0.04402 nat=0.04206 xling=0.00276 en=0.00700 a=+0.1228 gn=0.07 1.03s/step | para=1.00
  [val] step 8000: hi: native=0.03560 rel=+0.48% tiv=1.82e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
  !! HF push failed: (Request ID: Root=1-6a9ca4a3-16aad3a90c10f2855b05130f;6fb60d41-73f7-4431-b315-f49f64140ee7)

403 Forbidden: Private repository storage limit reached, please upg
    8025 loss=0.03859 nat=0.03755 xling=0.00110 en=0.00541 a=+0.1226 gn=0.03 1.03s/step | para=1.00
    8050 loss=0.04461 nat=0.04323 xling=0.00148 en=0.00705 a=+0.1228 gn=0.04 1.03s/step | para=1.00
    8075 loss=0.03239 nat=0.03177 xling=0.00036 en=0.00456 a=+0.1225 gn=0.01 1.03s/step | para=1.00 degen=0.00
    8100 loss=0.03169 nat=0.03071 xling=0.00093 en=0.00555 a=+0.1228 gn=0.01 1.03s/step | para=1.00
    8125 loss=0.03757 nat=0.03674 xling=0.00082 en=0.00459 a=+0.1228 gn=0.02 1.03s/step | para=1.00
    8150 loss=0.02807 nat=0.02731 xling=0.00070 en=0.00450 a=+0.1229 gn=0.03 1.03s/step | para=1.00
    8175 loss=0.03146 nat=0.03096 xling=0.00040 en=0.00318 a=+0.1229 gn=0.01 1.03s/step | para=1.00
    8200 loss=0.03718 nat=0.03633 xling=0.00088 en=0.00451 a=+0.1231 gn=0.02 1.03s/step | para=1.00
    8225 loss=0.03016 nat=0.02965 xling=0.00036 en=0.00341 a=+0.1234 gn=0.03 1.03s/step | para=1.00 degen=0.00
    8250 loss=0.02775 nat=0.02710 xling=0.00052 en=0.00421 a=+0.1233 gn=0.01 1.03s/step | para=1.00
    8275 loss=0.02921 nat=0.02842 xling=0.00076 en=0.00448 a=+0.1236 gn=0.02 1.03s/step | para=1.00
    8300 loss=0.04127 nat=0.04056 xling=0.00058 en=0.00456 a=+0.1235 gn=0.02 1.03s/step | para=1.00
    8325 loss=0.02928 nat=0.02878 xling=0.00041 en=0.00317 a=+0.1232 gn=0.01 1.03s/step | para=1.00
    8350 loss=0.04432 nat=0.04330 xling=0.00102 en=0.00560 a=+0.1233 gn=0.06 1.03s/step | para=1.00
    8375 loss=0.03147 nat=0.03038 xling=0.00128 en=0.00511 a=+0.1236 gn=0.01 1.03s/step | para=1.00
    8400 loss=0.02516 nat=0.02419 xling=0.00120 en=0.00425 a=+0.1240 gn=0.01 1.03s/step | para=1.00
    8425 loss=0.04281 nat=0.04189 xling=0.00087 en=0.00530 a=+0.1239 gn=0.07 1.03s/step | para=1.00
    8450 loss=0.02800 nat=0.02736 xling=0.00050 en=0.00417 a=+0.1241 gn=0.01 1.03s/step | para=1.00
    8475 loss=0.03495 nat=0.03417 xling=0.00096 en=0.00349 a=+0.1237 gn=0.02 1.03s/step | para=1.00
    8500 loss=0.02335 nat=0.02282 xling=0.00046 en=0.00328 a=+0.1242 gn=0.02 1.03s/step | para=1.00
  [val] step 8500: hi: native=0.03511 rel=+1.44% tiv=1.82e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    8525 loss=0.03135 nat=0.03059 xling=0.00047 en=0.00546 a=+0.1239 gn=0.02 1.03s/step | para=1.00
    8550 loss=0.03749 nat=0.03652 xling=0.00110 en=0.00482 a=+0.1238 gn=0.04 1.03s/step | para=1.00
    8575 loss=0.03844 nat=0.03754 xling=0.00100 en=0.00451 a=+0.1240 gn=0.04 1.03s/step | para=1.00
    8600 loss=0.02108 nat=0.02078 xling=0.00022 en=0.00202 a=+0.1241 gn=0.00 1.03s/step | para=1.00
    8625 loss=0.05060 nat=0.04988 xling=0.00061 en=0.00444 a=+0.1246 gn=0.03 1.03s/step | para=1.00
    8650 loss=0.03850 nat=0.03763 xling=0.00051 en=0.00636 a=+0.1250 gn=0.03 1.03s/step | para=1.00 degen=0.00
    8675 loss=0.03249 nat=0.03123 xling=0.00162 en=0.00543 a=+0.1251 gn=0.02 1.03s/step | para=1.00
    8700 loss=0.03835 nat=0.03773 xling=0.00049 en=0.00401 a=+0.1245 gn=0.02 1.03s/step | para=1.00 degen=0.00
    8725 loss=0.04177 nat=0.04058 xling=0.00122 en=0.00648 a=+0.1250 gn=0.02 1.03s/step | para=1.00
    8750 loss=0.03822 nat=0.03736 xling=0.00096 en=0.00433 a=+0.1249 gn=0.04 1.03s/step | para=1.00
    8775 loss=0.03268 nat=0.03182 xling=0.00079 en=0.00504 a=+0.1253 gn=0.05 1.03s/step | para=1.00
    8800 loss=0.04470 nat=0.04353 xling=0.00101 en=0.00721 a=+0.1251 gn=0.03 1.03s/step | para=1.00
    8825 loss=0.03412 nat=0.03287 xling=0.00155 en=0.00572 a=+0.1251 gn=0.03 1.03s/step | para=1.00
    8850 loss=0.03423 nat=0.03352 xling=0.00063 en=0.00429 a=+0.1254 gn=0.01 1.03s/step | para=1.00
